id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a48a6ee,0.0377902,0.7693716,0.00190123,0.172928,0.01800906
7a4a624a,0.003797996,0.02385971,0.001917628,0.9682206,0.002204084
7a469dc2,0.003457137,0.7271854,0.002582307,0.2650501,0.001724962
7a4c7e2c,0.0004645691,0.004391896,0.002115754,0.9913871,0.00164067
7a4a0a70,0.008601923,0.9779664,7.173093e-05,0.007881161,0.005478926
7a51997a,0.001550633,0.9384649,6.133579e-05,0.05963436,0.000288681
7a46c554,0.03899799,0.4595515,0.002162589,0.4686041,0.0306839
7a507590,0.0005752865,0.1403438,0.02964725,0.8287412,0.0006924811
7a48b1d4,0.1020248,0.02381039,0.03645896,0.8359228,0.001782997
7a44db72,0.007357508,0.3651707,0.001476087,0.6257128,0.000282986
7a508d82,2.991574e-05,0.006633416,0.0001564761,0.9931533,2.681758e-05
7a4d7a34,0.07096671,0.03900274,0.005081893,0.8681965,0.01675216
7a4b16a4,0.9159915,0.01765719,0.002163814,0.05423011,0.009957302
7a4c143c,0.01871645,0.731958,0.006300353,0.2387236,0.00430167
7a467964,0.09000415,0.02547644,0.006555968,0.8515428,0.02642065
7a51341c,0.02660988,0.4318409,0.04032919,0.4989229,0.002297148
7a4599e0,0.0006886729,0.9846912,4.914802e-05,0.01340137,0.001169442
7a4b529a,0.01148069,0.03464624,0.01042213,0.9402739,0.003176993
7a466578,0.02174881,0.1045229,0.2118884,0.6446669,0.01717302
7a4f06d8,0.005589741,0.5642745,0.001584052,0.4221644,0.006387387
7a4c76ca,0.01814664,0.07782864,0.001789366,0.8338924,0.06834305
7a49d186,0.6220019,0.02530184,0.0002199874,0.3193724,0.03310388
7a461be0,0.003425086,0.01080508,0.020175,0.9651313,0.0004634687
7a4ba0d8,0.002104591,0.5213286,0.0015175,0.4735587,0.001490591
7a4b3080,0.03771957,0.02469577,0.2337154,0.6967654,0.007103902
7a50f0f6,0.009229286,0.4266475,0.002785848,0.5602745,0.001062918
7a4abad8,0.008722504,0.7056246,0.02741003,0.2258904,0.03235251
7a49a8c8,0.02579934,0.03470707,0.1460723,0.7932748,0.0001466018
7a4a7e06,0.002004719,0.8570024,6.948375e-05,0.1397096,0.001213778
7a4d2bce,0.1830094,0.08523038,0.0007509482,0.7061941,0.0248152
7a489d70,0.001658165,0.7541103,0.006101144,0.2308612,0.007269283
7a4693d6,0.8673566,0.05232282,0.008159122,0.05838936,0.01377202
7a4b7dd8,9.834788e-05,0.9961724,2.227013e-05,0.003579269,0.0001278047
7a46d6c0,0.0006071667,0.2212691,0.0002695347,0.7777636,9.068685e-05
7a48818c,0.08819311,0.06884025,0.03613987,0.8001931,0.00663377
7a466226,0.002797153,0.04780513,0.1482527,0.7998161,0.001328874
7a4b015a,0.0005400229,0.1301514,0.00102714,0.8675081,0.0007733257
7a4d0202,0.002299897,0.8027162,4.559549e-05,0.1944284,0.0005099535
7a49e00e,0.2069904,0.4223455,0.06156816,0.2312293,0.07786658
7a4a2776,0.01714727,0.9033097,0.001021825,0.07765974,0.0008614765
7a51613a,0.001788313,0.005020283,0.1293568,0.8634993,0.0003353742
7a511568,0.02027548,0.6895911,0.001725762,0.2854954,0.002912367
7a4aeda0,0.07785145,0.08833025,0.0004948362,0.6702644,0.1630591
7a49a22e,0.0001285978,0.006234511,0.0008155356,0.9927918,2.964362e-05
7a504386,6.345579e-06,0.9801171,1.298329e-06,0.01987229,2.868585e-06
7a4c4330,0.001276614,0.4394872,0.0170049,0.540222,0.002009226
7a4a895a,0.002787208,0.9660102,0.001988631,0.02654253,0.002671571
7a4e155c,0.0001114717,0.997785,0.0002828471,0.001214922,0.0006058036
7a4edf50,6.277201e-05,0.001103149,0.01777344,0.9810131,4.744937e-05
7a4f80b8,0.171839,0.1928389,0.002095437,0.5525647,0.08066193
7a462de2,0.0001846089,0.9907136,4.299881e-06,0.008205475,0.0008920372
7a4ba54c,0.0004455469,0.9825749,2.877807e-05,0.01669538,0.0002552424
7a477012,0.01056989,0.09298485,0.01800195,0.8622963,0.0161471
7a5131a6,0.003204915,0.03180769,0.1030269,0.8554399,0.006520594
7a4e39c4,0.1608348,0.1368118,0.009346724,0.6758543,0.01715245
7a4e0d32,0.05418332,0.07157915,0.07497187,0.7936114,0.005654345
7a4724f4,0.001191603,0.02102368,0.001146797,0.9756215,0.001016477
7a4b1636,0.1516006,0.01257349,0.01438032,0.802879,0.01856664
7a487ae8,0.02497897,0.02173422,0.002813167,0.9334751,0.01699856
7a495044,0.006929331,0.6382765,0.007948556,0.3407418,0.006103909
7a4c4ace,0.1175346,0.3671857,0.00229341,0.4021139,0.1108724
7a49074c,0.01893504,0.04997273,0.002703184,0.9191443,0.009244769
7a4b2e6e,0.0006015069,0.002565099,0.01235374,0.9843971,8.253011e-05
7a48518a,0.0003067817,0.81878,0.0001024071,0.1804668,0.000344094
7a4dc9c6,0.007944393,0.6688045,0.0005723651,0.3192539,0.003424829
7a5081c0,0.05690378,0.3450843,0.00671769,0.5475295,0.04376474
7a488d62,0.8125207,0.0658039,0.03328412,0.08174715,0.006644097
7a4a9c10,0.01442147,0.2109576,0.002644357,0.7716823,0.0002943381
7a483178,0.01647967,0.1049501,0.3206372,0.5559376,0.001995507
7a45f70a,0.002106355,0.3618667,0.00126565,0.633822,0.0009393371
7a4d5dce,0.03299026,0.4598194,0.06585216,0.4050494,0.03628881
7a4e0ecc,0.001047259,0.3630045,0.00141536,0.6315866,0.00294628
7a4abdf8,0.001078791,0.03017299,0.005528807,0.9629104,0.0003090318
7a48aec8,6.287623e-05,0.6131589,0.0001308601,0.3866253,2.217451e-05
7a49d0b4,0.09175895,0.07001957,0.003761746,0.8074166,0.02704315
7a48833a,0.00253391,0.3417878,0.003387199,0.6511068,0.001184247
7a4bc6ee,0.004183168,0.9050551,0.0006544643,0.07630131,0.0138059
7a51d23c,0.1994879,0.7009139,0.0007005931,0.06132289,0.03757473
7a4bbd16,0.01829836,0.2276639,0.03160842,0.7218736,0.0005556801
7a4fc442,0.006153232,0.9269085,0.0001865254,0.004813872,0.06193798
7a4c5a6e,0.001806662,0.08167894,0.001166088,0.9152163,0.0001320142
7a5137c8,0.05888194,0.3815461,0.007701821,0.4568593,0.09501085
7a4508c2,0.0006512805,0.5610201,0.0001127202,0.4374909,0.0007250622
7a504d7c,0.04938292,0.01386138,0.1697397,0.7653728,0.00164324
7a4cb63a,0.4043353,0.1406601,0.01997076,0.419694,0.01533984
7a49d5fa,0.005381417,0.3796385,0.01336649,0.6008938,0.0007198597
7a49b246,0.00314536,0.9516935,0.0002729781,0.03446971,0.01041852
7a517080,0.008672995,0.7434078,0.0004811102,0.2466461,0.0007919453
7a50bf0a,0.0003303205,0.004006429,0.003253815,0.9923736,3.575029e-05
7a468990,0.00149499,0.9611082,0.0001841066,0.03685478,0.0003579098
7a4a5f70,0.00311474,0.03047477,0.0675826,0.8974629,0.001364988
7a4be41c,0.001805323,0.2695887,0.008370837,0.717164,0.003071278
7a451236,0.2643102,0.4002044,0.02316417,0.2255631,0.08675811
7a45028c,0.002206018,0.8431238,0.001804413,0.1512626,0.001603141
7a4ab240,0.0002336607,0.6863182,0.0001083122,0.3130028,0.0003370671
7a511db0,0.0006312017,0.9620475,2.078933e-05,0.008234857,0.02906569
7a4c12fc,0.01052377,0.9592052,2.458509e-05,0.007901622,0.02234483
7a4e693a,0.0001901976,0.8765748,8.513994e-05,0.1231048,4.502118e-05
7a4a90e4,0.001184799,0.9456521,0.001202625,0.05139733,0.0005632346
7a4f7c9e,0.01793598,0.01910679,0.1047263,0.8531814,0.005049435
7a512f3a,0.3918671,0.05004348,0.001675041,0.5095395,0.04687489
7a47f866,0.5176861,0.004181306,0.1902975,0.2870748,0.0007603309
7a50101e,0.003633999,0.6706058,0.0001094666,0.3237628,0.001887892
7a4f8d4c,0.0001538143,0.003148466,0.01011832,0.9864507,0.0001287664
7a4ce7d6,0.00158711,0.9405476,3.445773e-05,0.05711928,0.0007115456
7a4f811c,0.003766211,0.7197304,0.003985341,0.2722265,0.0002916112
7a4c0460,0.003168354,0.1094591,0.01613004,0.8700191,0.001223374
7a5029dc,0.002750771,0.6587955,0.001383444,0.3135041,0.02356614
7a4eb64c,0.00191594,0.1194311,0.00101482,0.8775543,8.390339e-05
7a4f0098,0.01520953,0.6741995,0.002073941,0.08090483,0.2276122
7a463d1e,0.07261146,0.02705539,0.2393063,0.6478394,0.01318737
7a48a892,0.004801948,0.530575,0.002142298,0.4611765,0.001304225
7a49632c,0.01668056,0.8413075,0.00347235,0.1301901,0.008349475
7a4e5f08,0.0008982366,0.09089563,0.0007551456,0.9060244,0.001426519
7a4d311e,0.06217824,0.3996117,0.01453852,0.4263479,0.09732356
7a4b8a58,0.01158596,0.4856994,0.02462003,0.4627861,0.01530858
7a4931fe,0.07759391,0.4468625,0.01173829,0.4610099,0.002795381
7a4738ea,0.03845757,0.3288821,0.1106706,0.5126137,0.009375949
7a48ecc6,0.001484401,0.6274024,0.003225558,0.3675703,0.0003173721
7a4b4c82,0.0005687766,0.001601596,0.1364292,0.8605565,0.0008438816
7a4f4e54,0.02378796,0.9209823,6.286944e-06,0.02618315,0.0290402
7a451fba,2.783846e-05,0.6746415,0.001294785,0.323928,0.0001078173
7a477c60,0.07035669,0.1641324,0.0009055617,0.695686,0.06891933
7a46141a,0.2551121,0.2632495,0.005349651,0.3697508,0.106538
7a47ffdc,0.0006946856,0.9946391,9.436858e-05,0.002900094,0.001671675
7a5097aa,0.005809668,0.1653105,0.09051647,0.7376046,0.0007588668
7a510a00,0.006500886,0.3452253,0.008618933,0.6375309,0.002124044
7a508ec2,0.0002363173,0.9073264,0.0001550628,0.09189881,0.0003832747
7a50bc62,0.9125327,0.009600918,0.02461071,0.03470222,0.01855351
7a4e2d8a,9.715855e-05,0.9558769,0.0009530038,0.04281576,0.0002570717
7a4cf35c,0.008470681,0.7764196,0.03376134,0.1766336,0.004714771
7a4d403c,0.9396386,0.0009010156,0.002847545,0.04886171,0.007751178
7a4e6ba6,0.0001483269,0.9463806,9.369824e-05,0.05328735,8.989628e-05
7a4a8cc0,0.1574929,0.2421762,0.0009462624,0.5818126,0.01757201
7a4e5d0a,0.01079075,0.6119494,0.001816387,0.3615539,0.01388957
7a48c8f4,0.0002197929,0.8506815,0.001698591,0.1473141,8.599976e-05
7a4845aa,0.003399591,0.3502882,0.001159087,0.6439249,0.001228167
7a4837a4,0.001710418,0.02982378,0.000330141,0.9679767,0.0001589756
7a4b5a06,0.0009887515,0.08220746,0.001038581,0.9145553,0.001209992
7a46d36e,0.0513756,0.1738443,0.03317236,0.7274383,0.01416948
7a49ae22,0.004241967,0.9582312,0.0005068027,0.0349283,0.002091696
7a44dc08,0.007190953,0.1061602,0.01455935,0.8716956,0.000393953
7a491d9a,0.002071388,0.4985115,0.0007655555,0.4968494,0.001802231
7a4b9c50,0.063279,0.6536843,0.03307957,0.1992738,0.05068319
7a4fbaec,0.006271426,0.001529538,0.3021078,0.6899135,0.0001778341
7a486c1a,0.05540283,0.07910068,0.1816839,0.6783595,0.005453075
7a51f3ca,0.02730837,0.1148184,0.01599893,0.8400256,0.001848812
7a473dfe,0.002909544,0.1588052,0.001103344,0.8302826,0.006899255
7a46a042,0.09128472,0.5360491,0.003357844,0.3427167,0.02659164
7a498410,0.181173,0.0248331,0.002304633,0.7623705,0.02931883
7a510712,0.329778,0.1579407,0.1334507,0.3511013,0.02772934
7a4e513e,0.04857863,0.1277494,0.04383936,0.7732759,0.00655672
7a4cdb24,0.00512276,0.7581093,0.00285354,0.2280319,0.005882537
7a4de294,0.01215242,0.009874301,0.01673792,0.9566204,0.004615004
7a4fd27a,0.4825841,0.02384325,0.1062592,0.3426433,0.04467021
7a4aac1e,0.002141179,0.06119491,0.01689167,0.918227,0.001545285
7a4f1de4,7.299692e-05,0.9768208,2.81749e-06,0.02286053,0.0002427323
7a4a91b6,0.0006903299,0.03255631,0.002998197,0.9634057,0.0003494787
7a49bd72,0.01679486,0.8251218,0.0004597882,0.1282193,0.02940438
7a50a8d0,1.818097e-05,0.998347,3.210705e-06,0.001426892,0.0002047225
7a46ffba,0.008564075,0.1098434,0.02710917,0.8540896,0.000393772
7a4ee108,0.01911111,0.1366064,0.05563025,0.7826299,0.006022296
7a503882,0.6084973,0.1089844,0.03418484,0.2404274,0.007906022
7a49f4ea,0.0005358696,0.9883664,2.102833e-05,0.01079164,0.0002851137
7a4995c2,0.8482122,0.04509389,0.005996752,0.08648257,0.0142147
7a4a4684,0.04964883,0.5914553,0.00457169,0.3484014,0.005922817
7a44e824,0.02750474,0.478945,0.002160024,0.4294653,0.06192496
7a460bdc,0.01439428,0.3129522,0.01109617,0.6542066,0.007350775
7a4ba3b2,0.0315653,0.9156736,0.0006861456,0.04952943,0.00254552
7a45a566,0.0002978347,0.3607969,0.000553835,0.6380687,0.0002827136
7a463b70,0.07162532,0.7870849,0.01060355,0.1157764,0.01490967
7a4c8a84,0.06230867,0.1060629,0.2418904,0.5490481,0.04068994
7a504ebc,0.09478032,0.1667195,0.002333982,0.5850549,0.1511113
7a4c1518,0.001110463,0.02355632,0.003184639,0.9719848,0.0001637137
7a48d3a8,0.005362689,0.21953,0.003692852,0.7642269,0.007187669
7a4c8fd4,0.04889758,0.7171867,0.006521881,0.1968397,0.03055415
7a4cc21a,0.1489933,0.1987309,0.01322058,0.5991355,0.03991979
7a4cd9e4,0.006709557,0.2312557,0.001738894,0.7597681,0.0005277277
7a4e86cc,0.4873525,0.1802938,0.04010603,0.2793098,0.01293791
7a4d2a8e,0.3944165,0.2283796,0.003882291,0.3647704,0.008551249
7a4cbcca,0.001615512,0.8674833,0.000600485,0.1288464,0.001454318
7a4f5340,0.01056019,0.9492116,1.545687e-05,0.03200677,0.008205975
7a4b5c22,0.006422667,0.4341019,0.003598125,0.5555438,0.0003335029
7a47f78a,0.01777552,0.6201615,0.0004411862,0.2811549,0.08046702
7a4f4aa8,0.008515949,0.7771039,0.0009387353,0.1972359,0.01620561
7a4b2d9c,0.03087887,0.932551,0.0005874775,0.03045611,0.005526373
7a4a9f4e,0.0001510273,0.01706338,0.0006997059,0.9818618,0.0002240724
7a51bb12,0.00181754,0.3480596,0.004825331,0.6445855,0.0007120029
7a51de4e,0.000326538,0.286566,0.001329508,0.7088553,0.002922559
7a4f3f90,0.001929871,0.1120988,0.002827682,0.8829508,0.0001929128
7a44e5a4,0.0004014803,0.6675373,0.000630921,0.3310939,0.0003364743
7a4e8dc0,0.1089561,0.05327012,0.01391394,0.7578792,0.06598064
7a4f67c2,0.08851569,0.3774866,0.01530182,0.5169716,0.001724201
7a4d80c4,0.04373034,0.03116676,0.007962632,0.8773283,0.03981206
7a48c962,0.001915106,0.9534395,0.0005365847,0.0430002,0.001108482
7a4e9310,0.001597825,0.5054232,0.0004342901,0.4921664,0.0003782879
7a49c254,0.007692665,0.3723949,0.008325936,0.6113734,0.000213194
7a50c676,0.7232578,0.01312178,0.1499082,0.1078139,0.005898319
7a4b4372,0.00034453,0.9525992,1.457863e-05,0.04448175,0.002559964
7a503af8,0.9228262,0.01744776,0.007190645,0.04506744,0.007468044
7a4989ce,0.01319869,0.6267291,0.0003775409,0.3297521,0.0299426
7a4ffd0e,0.1020167,0.1169832,0.1729799,0.6060765,0.001943841
7a45d9fa,0.1250298,0.5940232,0.002235316,0.2461907,0.03252103
7a4d2d68,0.004114184,0.3635399,0.002504806,0.6282961,0.001545019
7a4b183e,0.8987796,0.03764656,0.007995206,0.04058739,0.01499123
7a454a1c,0.3069232,0.1811629,0.1043458,0.4038867,0.003681322
7a4f866c,0.4117464,0.1127344,0.001889847,0.3826087,0.09102064
7a51e0ce,0.02466379,0.5324398,0.003063644,0.4375914,0.002241393
7a4d699a,0.003713192,0.01445152,0.05803132,0.9222149,0.001589066
7a4b1564,0.02069624,0.4605778,0.0007619943,0.5089775,0.00898651
7a4cc3be,0.001078903,0.8383033,0.0001005089,0.1594774,0.001039785
7a47b13a,0.02116164,0.9383968,0.002395521,0.03559165,0.002454409
7a4ffd72,0.0002550295,0.004411428,0.0013898,0.9938917,5.204231e-05
7a47e1a0,0.01134642,0.4522643,0.006897876,0.5233374,0.006153949
7a493c26,0.03751034,0.295964,0.08522819,0.5770875,0.004209958
7a51edee,0.007879691,0.8446753,0.002277066,0.09652908,0.04863888
7a478aca,0.005415997,0.6523383,0.009875716,0.3270261,0.005343809
7a4965fc,0.1015116,0.5845599,0.0004359038,0.2227921,0.09070054
7a47c10c,0.003921462,0.2185018,0.01194869,0.7622207,0.003407435
7a49c1e6,0.235916,0.009912173,0.5382102,0.2087467,0.007214938
7a4fe9f4,0.02618718,0.03308181,0.01793474,0.8826431,0.04015326
7a4f11b4,0.04831343,0.04571948,0.01515057,0.8896067,0.001209779
7a517a58,0.002659512,0.05359037,0.1882419,0.7527231,0.002785068
7a4abd26,0.0001037052,0.9762028,0.0002571652,0.0232802,0.0001561798
7a46ae48,0.005783672,0.2288323,0.0009316919,0.7634778,0.0009744437
7a483cae,0.1323489,0.01072752,0.5116443,0.3400206,0.005258727
7a514ec0,0.005228639,0.6421105,0.005727936,0.34543,0.001502996
7a4b0be6,0.0215161,0.5443049,0.0092505,0.3497812,0.07514737
7a4fd61c,0.001116647,0.9287747,0.000328437,0.06662748,0.003152817
7a495a26,0.0001656633,0.8430776,0.0001426656,0.1554207,0.001193411
7a4a5e30,0.007285553,0.7060127,0.001029984,0.2835297,0.002142008
7a4bfe3e,1.550738e-05,0.0003896242,0.0001683859,0.9993321,9.431432e-05
7a49fdc8,0.05651972,0.02309732,0.000299047,0.8948946,0.02518931
7a4cf1b8,0.002856081,0.6748852,0.005306811,0.3133915,0.003560479
7a51a06e,0.001311557,0.0158888,0.1386192,0.8431203,0.001060097
7a51b5b8,0.06462866,0.07301822,0.004794861,0.8513725,0.006185788
7a46484a,0.002118907,0.1472124,0.0003362914,0.8485807,0.001751668
7a4b4868,0.01183392,0.8281552,0.00204025,0.1523328,0.005637873
7a466fd2,0.01027068,0.1874505,0.0334875,0.7647262,0.004065225
7a480afe,0.01680876,0.3972434,0.01353096,0.5713826,0.001034233
7a470adc,0.002711849,0.1555352,0.001182033,0.8330371,0.007533823
7a4d1be8,0.001343547,0.108465,0.03075884,0.8583509,0.001081813
7a51a564,0.001875475,0.9898064,2.121867e-05,0.003145353,0.005151494
7a4b114a,0.0005344422,0.8556508,5.430062e-05,0.1421643,0.001596161
7a46806c,0.2441663,0.4035359,0.1481905,0.1895472,0.01456022
7a4b25c2,0.09206069,0.01915532,0.659844,0.2072244,0.02171564
7a469b4c,0.001754139,0.973627,0.0004688641,0.01834609,0.00580381
7a48861e,0.01943592,0.1105383,0.04295347,0.8256183,0.001453942
7a48dd8a,0.002451395,0.2027748,0.0001911655,0.7929906,0.00159188
7a505696,0.002292803,0.3858123,0.0299562,0.5771045,0.004834191
7a501848,0.005419564,0.9342046,0.001595483,0.04571199,0.01306851
7a4a98c8,0.006740348,0.0400156,0.0009841707,0.9388144,0.0134455
7a4dd06a,0.0005293523,0.9947186,1.49383e-05,0.002119346,0.002617768
7a4cd912,0.02375067,0.7522722,0.001649886,0.22123,0.001097271
7a4a4896,0.007008987,0.5483493,0.009669252,0.4304911,0.004481412
7a4d5c8e,0.001017444,0.5307146,6.654532e-05,0.4642358,0.003965613
7a458a18,0.1011158,0.2431644,0.01552038,0.6330803,0.007119097
7a4c0596,0.0008225664,0.9868728,6.099695e-06,0.008232183,0.004066349
7a501b86,0.0003660936,0.01264826,0.0004269141,0.9864917,6.692389e-05
7a4c208a,0.004686296,0.6942369,0.002528592,0.2975553,0.0009928393
7a48e2da,0.02529209,0.2579711,0.005172147,0.6543893,0.05717532
7a498b0e,0.09935815,0.005858797,0.07016185,0.8243096,0.0003116062
7a48686e,3.626149e-05,0.9346429,5.247949e-05,0.0651859,8.257796e-05
7a51970e,0.001298803,0.01388748,0.007192275,0.9773806,0.0002408784
7a460128,0.0146028,0.02061011,0.02316337,0.9392465,0.002377177
7a490cb0,0.02348415,0.1101857,0.01596064,0.8480296,0.002339951
7a467d88,0.0005796484,0.8558223,8.643774e-05,0.1433384,0.0001731957
7a490454,0.3859842,0.03197384,0.001963805,0.4625155,0.1175627
7a4eb43a,0.1097448,0.006490745,0.07103105,0.8075629,0.005170485
7a49d24e,0.04120255,0.6575868,0.002508704,0.2814701,0.0172318
7a464c78,7.860369e-05,0.1882971,1.098378e-05,0.811349,0.000264227
7a4bc540,0.0907331,0.053693,0.2829826,0.5527469,0.01984442
7a46e6ba,0.008178086,0.3525958,0.01019337,0.6249218,0.00411093
7a4643cc,1.492188e-05,0.9682735,0.0001461972,0.03142175,0.0001436497
7a49a29c,0.1470839,0.2396205,0.001564127,0.5894591,0.02227232
7a4c1860,0.0001540184,0.9802545,5.222586e-05,0.01880911,0.0007301759
7a4e347e,0.02195622,0.291114,0.008605411,0.6761635,0.002160874
7a47ae42,0.01199355,0.9106894,0.002638655,0.05881633,0.01586213
7a4d8c18,0.001541237,0.005972018,0.4979813,0.4938646,0.0006408598
7a519df8,0.002071321,0.0495718,0.01180784,0.9289392,0.007609836
7a4c4128,0.08632207,0.02903696,0.7894978,0.08061817,0.01452503
7a4d5cfc,0.02445948,0.2442438,0.007475417,0.7032263,0.02059508
7a50f84e,0.0003712133,0.9983804,7.163007e-07,0.0008488592,0.0003988094
7a4c817e,0.6054279,0.00498696,0.02131201,0.3673419,0.0009312656
7a4771b6,0.0006118922,0.06746177,0.0006748941,0.93117,8.15145e-05
7a4a57f0,0.001221942,0.01136582,0.166852,0.8199188,0.0006413347
7a4f17a4,0.005452692,0.8868218,0.001032375,0.09285434,0.01383881
7a499f4a,0.00918788,0.8294829,0.0003969806,0.1458604,0.01507167
7a5179ea,0.6351829,0.1683576,0.002087,0.1576983,0.03667416
7a4c6dce,0.001117251,0.8100337,0.004137364,0.1833285,0.001383146
7a50eac0,0.05037849,0.7544101,0.003093673,0.1347471,0.05737051
7a487dcc,0.003423731,0.9259744,0.0001073332,0.06844545,0.00204912
7a48924e,0.003532252,0.8055547,0.0009598928,0.1847165,0.005236556
7a4bbca8,0.001168639,0.9894035,4.177253e-05,0.00263245,0.006753683
7a4e0bf2,0.0001135817,0.9778196,0.0001894329,0.02155248,0.0003250226
7a4dd146,0.001944101,0.0625048,0.004797757,0.9305885,0.0001648698
7a46650a,0.2796273,0.3437316,0.02126835,0.3329402,0.02243264
7a45a93a,0.0004170681,0.9770311,4.435951e-05,0.02241635,9.107633e-05
7a487020,0.0005761875,0.9353611,0.002342932,0.06157518,0.0001446431
7a4b40a2,6.671646e-05,0.8735899,7.369016e-05,0.126097,0.0001725199
7a4b48d6,0.01968519,0.06392331,0.004550923,0.8433673,0.06847332
7a4f233e,0.00208143,0.921852,0.001393197,0.07140476,0.003268681
7a4691ce,0.00401616,0.436875,8.083526e-05,0.554302,0.004726113
7a4e2272,0.009400289,0.7181749,0.003776929,0.2663879,0.002259944
7a4cff1e,0.008971748,0.9715564,0.001141244,0.01797032,0.0003602984
7a4be138,0.001501761,0.7476094,0.0002448604,0.2497883,0.0008556728
7a4f6bdc,0.03336826,0.4992374,0.02043644,0.3853971,0.06156073
7a4f1bd2,0.001051686,0.03902032,0.006143058,0.9529629,0.0008220614
7a4d6ba2,0.0002129227,0.0439971,0.0015694,0.9537598,0.0004608572
7a48f4a0,0.009960609,0.02244854,0.01036392,0.9244373,0.03278957
7a48c61a,0.0004365514,0.5274307,0.003139869,0.4684293,0.0005636305
7a4d7d0e,0.07732707,0.8919885,0.0006665049,0.01609545,0.01392246
7a47481c,0.009833947,0.07886285,0.1404279,0.7701607,0.0007146714
7a4ba074,0.00013266,0.9972534,2.498037e-06,0.002543861,6.764763e-05
7a5170e4,9.45723e-05,0.3526089,0.0009296951,0.646209,0.0001579325
7a4c7f08,0.02570714,0.2302006,0.02077994,0.7149119,0.008400431
7a4719dc,0.3867732,0.2526452,0.04984645,0.2856798,0.02505544
7a4c297c,0.00108847,0.1189867,0.01251416,0.8665817,0.0008288659
7a461a96,0.003917119,0.04392689,0.0112165,0.9381492,0.00279033
7a4ee838,0.005396531,0.9560601,5.43833e-05,0.03389297,0.00459605
7a4ba8f8,0.001035121,0.1058536,0.006509286,0.8862906,0.000311318
7a4cb220,0.1677802,0.199324,0.0003669257,0.6231048,0.009424074
7a51f000,0.01488512,0.3055931,0.008867051,0.6198491,0.05080563
7a4c6874,0.06376871,0.5150353,0.1064884,0.2857032,0.02900441
7a4dfcca,0.05900506,0.1826128,0.02025046,0.7106107,0.0275209
7a5065a0,0.8106878,0.04710628,0.04089046,0.09724136,0.004074163
7a4f7a32,0.005844444,0.2370953,0.02408116,0.7290974,0.003881639
7a483812,0.005415157,0.07374474,0.002976597,0.9144918,0.0033716
7a4c616c,0.0002516084,0.8657674,0.0002069844,0.1321732,0.001600783
7a502aae,0.01184484,0.8244167,0.002029117,0.1582879,0.003421503
7a4f604c,0.002900056,0.003067988,0.09882007,0.8950646,0.0001472466
7a50e70a,0.02185965,0.6400681,0.004366485,0.3296617,0.004044257
7a4ab5ec,0.03340367,0.02131539,0.03179108,0.9121466,0.001343379
7a4d610c,0.011245,0.2068122,0.2725277,0.5089014,0.0005136742
7a49b80e,0.04947695,0.7642377,0.05359667,0.1286304,0.004058139
7a499978,0.7516621,0.0175366,0.003808167,0.2017066,0.02528653
7a4df2f2,0.888199,0.007740355,0.004104727,0.0666955,0.03326042
7a4e1bec,0.002398727,0.8495386,0.001799586,0.1446225,0.001640438
7a4c23be,0.1128445,0.2087399,0.0656473,0.6078694,0.004898885
7a4d47b2,0.07772218,0.03835281,0.3722883,0.5020797,0.00955708
7a4b1abe,0.0006853048,0.4998536,0.0007491446,0.4967978,0.001914148
7a50ebf6,0.0001758799,0.9673767,5.617109e-06,0.03222492,0.0002169332
7a4ce97a,0.003133821,0.09430246,0.01514183,0.8833868,0.004035056
7a4ff214,0.00448465,0.9538847,4.512889e-05,0.01949699,0.02208841
7a4d566c,0.035287,0.03434776,0.2745747,0.6394513,0.01633914
7a4ff624,0.0007066134,0.6999644,5.117831e-05,0.2990225,0.000255407
7a4e2a42,0.007330056,0.1991267,0.01144394,0.7762051,0.005894133
7a4d0b62,0.1052371,0.04880866,0.01582927,0.8144808,0.01564415
7a5129cc,0.001550167,0.9957112,9.007463e-06,0.001211623,0.001517908
7a4f1286,0.003082571,0.8899099,0.0005025754,0.08395489,0.02255015
7a4897a8,0.001323912,0.994754,3.496751e-06,0.001305875,0.002612828
7a499554,0.001728133,0.9391633,6.630348e-05,0.05334557,0.005696685
7a48ba12,0.006646913,0.09589317,0.009446313,0.8868871,0.001126405
7a4efc06,0.005394725,0.8725675,0.002349908,0.06905981,0.050628
7a4ab72c,0.1851258,0.01657596,0.464491,0.3277055,0.006101803
7a49e0ea,8.438789e-05,0.9038076,5.999815e-05,0.09570561,0.0003423662
7a470118,0.007001328,0.09304482,0.002762871,0.8888158,0.008375235
7a4f8e8c,0.02996033,0.9161057,0.0002635058,0.0406171,0.01305339
7a48d704,0.006762262,0.6260927,0.009042177,0.3564784,0.001624418
7a4d5b58,0.006682952,0.04141739,0.05124578,0.8986367,0.002017232
7a48a82e,0.0003292924,0.02348666,0.002787426,0.972685,0.0007116108
7a4c27e2,0.08105519,0.0857828,0.1911701,0.6247286,0.01726329
7a46bfd2,0.05396505,0.4421324,0.008296647,0.4180283,0.07757764
7a495e40,0.004205426,0.6281164,0.004976772,0.354425,0.008276379
7a4947ac,0.07581241,0.01620774,0.2303968,0.6679741,0.009608961
7a4ef5b2,0.00333198,0.3521074,0.002083684,0.6423001,0.0001767339
7a51049c,0.003781377,0.2585241,0.007292343,0.7296793,0.0007229455
